"(0, 4, 14)","[1, 2, 8, 1]","[1, 2, 0, 5]","[3, 6, 4, 1]",24,14,30,22.66666667
"(0, 5, 9)","[1, 2, 8, 1]","[2, 3, 7, 1]","[2, 4, 2, 2]",4,15,11,10
"(0, 6, 9)","[1, 2, 8, 1]","[2, 3, 4, 2]","[2, 4, 2, 2]",11,15,4,10
"(0, 8, 9)","[1, 2, 8, 1]","[2, 4, 6, 1]","[2, 4, 2, 2]",7,15,8,10
"(1, 2, 8)","[1, 2, 6, 2]","[1, 2, 4, 3]","[2, 4, 6, 1]",6,9,15,10
"(1, 3, 6)","[1, 2, 6, 2]","[1, 2, 2, 4]","[2, 3, 4, 2]",12,5,13,10
"(1, 5, 11)","[1, 2, 6, 2]","[2, 3, 7, 1]","[3, 4, 2, 2]",8,10,12,10
"(1, 7, 11)","[1, 2, 6, 2]","[2, 3, 1, 3]","[3, 4, 2, 2]",12,10,8,10
"(2, 3, 9)","[1, 2, 4, 3]","[1, 2, 2, 4]","[2, 4, 2, 2]",6,11,13,10
"(2, 4, 7)","[1, 2, 4, 3]","[1, 2, 0, 5]","[2, 3, 1, 3]",12,6,12,10
"(2, 6, 8)","[1, 2, 4, 3]","[2, 3, 4, 2]","[2, 4, 6, 1]",7,15,8,10
"(3, 6, 9)","[1, 2, 2, 4]","[2, 3, 4, 2]","[2, 4, 2, 2]",13,13,4,10
"(3, 7, 11)","[1, 2, 2, 4]","[2, 3, 1, 3]","[3, 4, 2, 2]",8,14,8,10
"(6, 7, 8)","[2, 3, 4, 2]","[2, 3, 1, 3]","[2, 4, 6, 1]",7,8,15,10
"(6, 8, 13)","[2, 3, 4, 2]","[2, 4, 6, 1]","[3, 5, 0, 2]",8,9,13,10
"(6, 10, 13)","[2, 3, 4, 2]","[3, 4, 6, 1]","[3, 5, 0, 2]",9,9,12,10
"(6, 13, 14)","[2, 3, 4, 2]","[3, 5, 0, 2]","[3, 6, 4, 1]",9,11,10,10
"(7, 8, 9)","[2, 3, 1, 3]","[2, 4, 6, 1]","[2, 4, 2, 2]",15,7,8,10
"(8, 10, 13)","[2, 4, 6, 1]","[3, 4, 6, 1]","[3, 5, 0, 2]",5,13,12,10
"(8, 11, 13)","[2, 4, 6, 1]","[3, 4, 2, 2]","[3, 5, 0, 2]",13,13,4,10
"(8, 11, 14)","[2, 4, 6, 1]","[3, 4, 2, 2]","[3, 6, 4, 1]",13,7,10,10
"(8, 13, 14)","[2, 4, 6, 1]","[3, 5, 0, 2]","[3, 6, 4, 1]",13,7,10,10
"(9, 10, 13)","[2, 4, 2, 2]","[3, 4, 6, 1]","[3, 5, 0, 2]",13,5,12,10
"(9, 10, 14)","[2, 4, 2, 2]","[3, 4, 6, 1]","[3, 6, 4, 1]",13,11,6,10
"(0, 5, 14)","[1, 2, 8, 1]","[2, 3, 7, 1]","[3, 6, 4, 1]",4,14,10,9.333333333
"(0, 6, 10)","[1, 2, 8, 1]","[2, 3, 4, 2]","[3, 4, 6, 1]",11,8,9,9.333333333
"(0, 8, 14)","[1, 2, 8, 1]","[2, 4, 6, 1]","[3, 6, 4, 1]",7,14,7,9.333333333
"(0, 10, 14)","[1, 2, 8, 1]","[3, 4, 6, 1]","[3, 6, 4, 1]",8,14,6,9.333333333
"(0, 12, 14)","[1, 2, 8, 1]","[3, 5, 5, 1]","[3, 6, 4, 1]",11,14,3,9.333333333
"(1, 2, 5)","[1, 2, 6, 2]","[1, 2, 4, 3]","[2, 3, 7, 1]",6,8,14,9.333333333
"(1, 2, 11)","[1, 2, 6, 2]","[1, 2, 4, 3]","[3, 4, 2, 2]",6,10,12,9.333333333
"(1, 5, 9)","[1, 2, 6, 2]","[2, 3, 7, 1]","[2, 4, 2, 2]",8,9,11,9.333333333
"(1, 5, 12)","[1, 2, 6, 2]","[2, 3, 7, 1]","[3, 5, 5, 1]",8,13,7,9.333333333
"(1, 6, 12)","[1, 2, 6, 2]","[2, 3, 4, 2]","[3, 5, 5, 1]",5,13,10,9.333333333
"(1, 6, 13)","[1, 2, 6, 2]","[2, 3, 4, 2]","[3, 5, 0, 2]",5,14,9,9.333333333
"(1, 7, 9)","[1, 2, 6, 2]","[2, 3, 1, 3]","[2, 4, 2, 2]",12,9,7,9.333333333
"(1, 9, 13)","[1, 2, 6, 2]","[2, 4, 2, 2]","[3, 5, 0, 2]",9,14,5,9.333333333
"(1, 10, 11)","[1, 2, 6, 2]","[3, 4, 6, 1]","[3, 4, 2, 2]",10,10,8,9.333333333
"(1, 11, 13)","[1, 2, 6, 2]","[3, 4, 2, 2]","[3, 5, 0, 2]",10,14,4,9.333333333
"(2, 5, 6)","[1, 2, 4, 3]","[2, 3, 7, 1]","[2, 3, 4, 2]",14,7,7,9.333333333
"(2, 9, 11)","[1, 2, 4, 3]","[2, 4, 2, 2]","[3, 4, 2, 2]",11,12,5,9.333333333
"(3, 6, 7)","[1, 2, 2, 4]","[2, 3, 4, 2]","[2, 3, 1, 3]",13,8,7,9.333333333
"(3, 7, 9)","[1, 2, 2, 4]","[2, 3, 1, 3]","[2, 4, 2, 2]",8,13,7,9.333333333
"(5, 6, 7)","[2, 3, 7, 1]","[2, 3, 4, 2]","[2, 3, 1, 3]",7,14,7,9.333333333
"(5, 6, 14)","[2, 3, 7, 1]","[2, 3, 4, 2]","[3, 6, 4, 1]",7,10,11,9.333333333
"(5, 8, 11)","[2, 3, 7, 1]","[2, 4, 6, 1]","[3, 4, 2, 2]",3,12,13,9.333333333
"(5, 9, 10)","[2, 3, 7, 1]","[2, 4, 2, 2]","[3, 4, 6, 1]",11,4,13,9.333333333
"(5, 9, 11)","[2, 3, 7, 1]","[2, 4, 2, 2]","[3, 4, 2, 2]",11,12,5,9.333333333
"(5, 9, 12)","[2, 3, 7, 1]","[2, 4, 2, 2]","[3, 5, 5, 1]",11,7,10,9.333333333
"(5, 11, 12)","[2, 3, 7, 1]","[3, 4, 2, 2]","[3, 5, 5, 1]",12,7,9,9.333333333
"(6, 12, 13)","[2, 3, 4, 2]","[3, 5, 5, 1]","[3, 5, 0, 2]",10,9,9,9.333333333
"(10, 13, 14)","[3, 4, 6, 1]","[3, 5, 0, 2]","[3, 6, 4, 1]",12,6,10,9.333333333
"(0, 6, 8)","[1, 2, 8, 1]","[2, 3, 4, 2]","[2, 4, 6, 1]",11,7,8,8.666666667
"(1, 2, 9)","[1, 2, 6, 2]","[1, 2, 4, 3]","[2, 4, 2, 2]",6,9,11,8.666666667
"(1, 8, 9)","[1, 2, 6, 2]","[2, 4, 6, 1]","[2, 4, 2, 2]",9,9,8,8.666666667
"(1, 8, 12)","[1, 2, 6, 2]","[2, 4, 6, 1]","[3, 5, 5, 1]",9,13,4,8.666666667
"(1, 10, 12)","[1, 2, 6, 2]","[3, 4, 6, 1]","[3, 5, 5, 1]",10,13,3,8.666666667
"(2, 3, 6)","[1, 2, 4, 3]","[1, 2, 2, 4]","[2, 3, 4, 2]",6,7,13,8.666666667
"(2, 7, 11)","[1, 2, 4, 3]","[2, 3, 1, 3]","[3, 4, 2, 2]",6,12,8,8.666666667
"(3, 4, 7)","[1, 2, 2, 4]","[1, 2, 0, 5]","[2, 3, 1, 3]",6,8,12,8.666666667
"(6, 7, 13)","[2, 3, 4, 2]","[2, 3, 1, 3]","[3, 5, 0, 2]",7,9,10,8.666666667
"(6, 8, 11)","[2, 3, 4, 2]","[2, 4, 6, 1]","[3, 4, 2, 2]",8,5,13,8.666666667
"(6, 8, 14)","[2, 3, 4, 2]","[2, 4, 6, 1]","[3, 6, 4, 1]",8,11,7,8.666666667
"(6, 9, 10)","[2, 3, 4, 2]","[2, 4, 2, 2]","[3, 4, 6, 1]",4,9,13,8.666666667
"(6, 9, 14)","[2, 3, 4, 2]","[2, 4, 2, 2]","[3, 6, 4, 1]",4,11,11,8.666666667
"(6, 10, 14)","[2, 3, 4, 2]","[3, 4, 6, 1]","[3, 6, 4, 1]",9,11,6,8.666666667
"(6, 11, 14)","[2, 3, 4, 2]","[3, 4, 2, 2]","[3, 6, 4, 1]",5,11,10,8.666666667
"(8, 9, 10)","[2, 4, 6, 1]","[2, 4, 2, 2]","[3, 4, 6, 1]",8,5,13,8.666666667
"(8, 9, 11)","[2, 4, 6, 1]","[2, 4, 2, 2]","[3, 4, 2, 2]",8,13,5,8.666666667
"(8, 9, 13)","[2, 4, 6, 1]","[2, 4, 2, 2]","[3, 5, 0, 2]",8,13,5,8.666666667
"(8, 9, 14)","[2, 4, 6, 1]","[2, 4, 2, 2]","[3, 6, 4, 1]",8,7,11,8.666666667
"(8, 10, 11)","[2, 4, 6, 1]","[3, 4, 6, 1]","[3, 4, 2, 2]",5,13,8,8.666666667
"(8, 11, 12)","[2, 4, 6, 1]","[3, 4, 2, 2]","[3, 5, 5, 1]",13,4,9,8.666666667
"(8, 12, 13)","[2, 4, 6, 1]","[3, 5, 5, 1]","[3, 5, 0, 2]",4,13,9,8.666666667
"(9, 10, 11)","[2, 4, 2, 2]","[3, 4, 6, 1]","[3, 4, 2, 2]",13,5,8,8.666666667
"(9, 10, 12)","[2, 4, 2, 2]","[3, 4, 6, 1]","[3, 5, 5, 1]",13,10,3,8.666666667
"(9, 11, 14)","[2, 4, 2, 2]","[3, 4, 2, 2]","[3, 6, 4, 1]",5,11,10,8.666666667
"(9, 13, 14)","[2, 4, 2, 2]","[3, 5, 0, 2]","[3, 6, 4, 1]",5,11,10,8.666666667
"(0, 1, 2)","[1, 2, 8, 1]","[1, 2, 6, 2]","[1, 2, 4, 3]",6,12,6,8
"(0, 1, 10)","[1, 2, 8, 1]","[1, 2, 6, 2]","[3, 4, 6, 1]",6,8,10,8
"(1, 2, 3)","[1, 2, 6, 2]","[1, 2, 4, 3]","[1, 2, 2, 4]",6,12,6,8
"(1, 2, 7)","[1, 2, 6, 2]","[1, 2, 4, 3]","[2, 3, 1, 3]",6,12,6,8
"(1, 6, 7)","[1, 2, 6, 2]","[2, 3, 4, 2]","[2, 3, 1, 3]",5,12,7,8
"(1, 6, 10)","[1, 2, 6, 2]","[2, 3, 4, 2]","[3, 4, 6, 1]",5,10,9,8
"(1, 8, 10)","[1, 2, 6, 2]","[2, 4, 6, 1]","[3, 4, 6, 1]",9,10,5,8
"(1, 9, 11)","[1, 2, 6, 2]","[2, 4, 2, 2]","[3, 4, 2, 2]",9,10,5,8
"(2, 3, 4)","[1, 2, 4, 3]","[1, 2, 2, 4]","[1, 2, 0, 5]",6,12,6,8
"(2, 6, 11)","[1, 2, 4, 3]","[2, 3, 4, 2]","[3, 4, 2, 2]",7,12,5,8
"(2, 7, 9)","[1, 2, 4, 3]","[2, 3, 1, 3]","[2, 4, 2, 2]",6,11,7,8
"(5, 6, 11)","[2, 3, 7, 1]","[2, 3, 4, 2]","[3, 4, 2, 2]",7,12,5,8
"(5, 6, 12)","[2, 3, 7, 1]","[2, 3, 4, 2]","[3, 5, 5, 1]",7,7,10,8
"(5, 10, 11)","[2, 3, 7, 1]","[3, 4, 6, 1]","[3, 4, 2, 2]",4,12,8,8
"(6, 9, 12)","[2, 3, 4, 2]","[2, 4, 2, 2]","[3, 5, 5, 1]",4,10,10,8
"(6, 11, 12)","[2, 3, 4, 2]","[3, 4, 2, 2]","[3, 5, 5, 1]",5,10,9,8
"(6, 12, 14)","[2, 3, 4, 2]","[3, 5, 5, 1]","[3, 6, 4, 1]",10,11,3,8
"(9, 11, 12)","[2, 4, 2, 2]","[3, 4, 2, 2]","[3, 5, 5, 1]",5,10,9,8
"(9, 12, 13)","[2, 4, 2, 2]","[3, 5, 5, 1]","[3, 5, 0, 2]",10,5,9,8
"(9, 12, 14)","[2, 4, 2, 2]","[3, 5, 5, 1]","[3, 6, 4, 1]",10,11,3,8
"(10, 11, 13)","[3, 4, 6, 1]","[3, 4, 2, 2]","[3, 5, 0, 2]",8,12,4,8
"(10, 11, 14)","[3, 4, 6, 1]","[3, 4, 2, 2]","[3, 6, 4, 1]",8,6,10,8
"(10, 12, 13)","[3, 4, 6, 1]","[3, 5, 5, 1]","[3, 5, 0, 2]",3,12,9,8
"(11, 13, 14)","[3, 4, 2, 2]","[3, 5, 0, 2]","[3, 6, 4, 1]",4,10,10,8
"(0, 1, 6)","[1, 2, 8, 1]","[1, 2, 6, 2]","[2, 3, 4, 2]",6,11,5,7.333333333
"(0, 1, 8)","[1, 2, 8, 1]","[1, 2, 6, 2]","[2, 4, 6, 1]",6,7,9,7.333333333
"(0, 5, 6)","[1, 2, 8, 1]","[2, 3, 7, 1]","[2, 3, 4, 2]",4,11,7,7.333333333
"(0, 5, 12)","[1, 2, 8, 1]","[2, 3, 7, 1]","[3, 5, 5, 1]",4,11,7,7.333333333
"(0, 8, 12)","[1, 2, 8, 1]","[2, 4, 6, 1]","[3, 5, 5, 1]",7,11,4,7.333333333
"(0, 10, 12)","[1, 2, 8, 1]","[3, 4, 6, 1]","[3, 5, 5, 1]",8,11,3,7.333333333
"(1, 5, 10)","[1, 2, 6, 2]","[2, 3, 7, 1]","[3, 4, 6, 1]",8,10,4,7.333333333
"(1, 6, 8)","[1, 2, 6, 2]","[2, 3, 4, 2]","[2, 4, 6, 1]",5,9,8,7.333333333
"(2, 6, 9)","[1, 2, 4, 3]","[2, 3, 4, 2]","[2, 4, 2, 2]",7,11,4,7.333333333
"(5, 6, 9)","[2, 3, 7, 1]","[2, 3, 4, 2]","[2, 4, 2, 2]",7,11,4,7.333333333
"(5, 8, 9)","[2, 3, 7, 1]","[2, 4, 6, 1]","[2, 4, 2, 2]",3,11,8,7.333333333
"(6, 8, 10)","[2, 3, 4, 2]","[2, 4, 6, 1]","[3, 4, 6, 1]",8,9,5,7.333333333
"(6, 8, 12)","[2, 3, 4, 2]","[2, 4, 6, 1]","[3, 5, 5, 1]",8,10,4,7.333333333
"(6, 10, 11)","[2, 3, 4, 2]","[3, 4, 6, 1]","[3, 4, 2, 2]",9,5,8,7.333333333
"(6, 10, 12)","[2, 3, 4, 2]","[3, 4, 6, 1]","[3, 5, 5, 1]",9,10,3,7.333333333
"(7, 9, 13)","[2, 3, 1, 3]","[2, 4, 2, 2]","[3, 5, 0, 2]",7,10,5,7.333333333
"(7, 11, 13)","[2, 3, 1, 3]","[3, 4, 2, 2]","[3, 5, 0, 2]",8,10,4,7.333333333
"(8, 9, 12)","[2, 4, 6, 1]","[2, 4, 2, 2]","[3, 5, 5, 1]",8,4,10,7.333333333
"(11, 12, 13)","[3, 4, 2, 2]","[3, 5, 5, 1]","[3, 5, 0, 2]",9,4,9,7.333333333
"(11, 12, 14)","[3, 4, 2, 2]","[3, 5, 5, 1]","[3, 6, 4, 1]",9,10,3,7.333333333
"(12, 13, 14)","[3, 5, 5, 1]","[3, 5, 0, 2]","[3, 6, 4, 1]",9,3,10,7.333333333
"(0, 8, 10)","[1, 2, 8, 1]","[2, 4, 6, 1]","[3, 4, 6, 1]",7,8,5,6.666666667
"(1, 5, 6)","[1, 2, 6, 2]","[2, 3, 7, 1]","[2, 3, 4, 2]",8,5,7,6.666666667
"(1, 5, 8)","[1, 2, 6, 2]","[2, 3, 7, 1]","[2, 4, 6, 1]",8,9,3,6.666666667
"(1, 6, 11)","[1, 2, 6, 2]","[2, 3, 4, 2]","[3, 4, 2, 2]",5,10,5,6.666666667
"(2, 3, 7)","[1, 2, 4, 3]","[1, 2, 2, 4]","[2, 3, 1, 3]",6,6,8,6.666666667
"(2, 6, 7)","[1, 2, 4, 3]","[2, 3, 4, 2]","[2, 3, 1, 3]",7,6,7,6.666666667
"(5, 6, 10)","[2, 3, 7, 1]","[2, 3, 4, 2]","[3, 4, 6, 1]",7,4,9,6.666666667
"(5, 8, 14)","[2, 3, 7, 1]","[2, 4, 6, 1]","[3, 6, 4, 1]",3,10,7,6.666666667
"(5, 10, 14)","[2, 3, 7, 1]","[3, 4, 6, 1]","[3, 6, 4, 1]",4,10,6,6.666666667
"(5, 12, 14)","[2, 3, 7, 1]","[3, 5, 5, 1]","[3, 6, 4, 1]",7,10,3,6.666666667
"(6, 7, 11)","[2, 3, 4, 2]","[2, 3, 1, 3]","[3, 4, 2, 2]",7,5,8,6.666666667
"(6, 8, 9)","[2, 3, 4, 2]","[2, 4, 6, 1]","[2, 4, 2, 2]",8,4,8,6.666666667
"(7, 9, 11)","[2, 3, 1, 3]","[2, 4, 2, 2]","[3, 4, 2, 2]",7,8,5,6.666666667
"(10, 11, 12)","[3, 4, 6, 1]","[3, 4, 2, 2]","[3, 5, 5, 1]",8,3,9,6.666666667
"(0, 1, 5)","[1, 2, 8, 1]","[1, 2, 6, 2]","[2, 3, 7, 1]",6,4,8,6
"(1, 2, 6)","[1, 2, 6, 2]","[1, 2, 4, 3]","[2, 3, 4, 2]",6,5,7,6
"(1, 6, 9)","[1, 2, 6, 2]","[2, 3, 4, 2]","[2, 4, 2, 2]",5,9,4,6
"(5, 6, 8)","[2, 3, 7, 1]","[2, 3, 4, 2]","[2, 4, 6, 1]",7,3,8,6
"(6, 7, 9)","[2, 3, 4, 2]","[2, 3, 1, 3]","[2, 4, 2, 2]",7,4,7,6
"(6, 9, 13)","[2, 3, 4, 2]","[2, 4, 2, 2]","[3, 5, 0, 2]",4,9,5,6
"(6, 11, 13)","[2, 3, 4, 2]","[3, 4, 2, 2]","[3, 5, 0, 2]",5,9,4,6
"(8, 10, 14)","[2, 4, 6, 1]","[3, 4, 6, 1]","[3, 6, 4, 1]",5,7,6,6
"(0, 5, 10)","[1, 2, 8, 1]","[2, 3, 7, 1]","[3, 4, 6, 1]",4,8,4,5.333333333
"(0, 5, 8)","[1, 2, 8, 1]","[2, 3, 7, 1]","[2, 4, 6, 1]",4,7,3,4.666666667
"(5, 8, 12)","[2, 3, 7, 1]","[2, 4, 6, 1]","[3, 5, 5, 1]",3,7,4,4.666666667
"(5, 10, 12)","[2, 3, 7, 1]","[3, 4, 6, 1]","[3, 5, 5, 1]",4,7,3,4.666666667
"(6, 9, 11)","[2, 3, 4, 2]","[2, 4, 2, 2]","[3, 4, 2, 2]",4,5,5,4.666666667
"(8, 12, 14)","[2, 4, 6, 1]","[3, 5, 5, 1]","[3, 6, 4, 1]",4,7,3,4.666666667
"(9, 11, 13)","[2, 4, 2, 2]","[3, 4, 2, 2]","[3, 5, 0, 2]",5,5,4,4.666666667
"(5, 8, 10)","[2, 3, 7, 1]","[2, 4, 6, 1]","[3, 4, 6, 1]",3,4,5,4
"(8, 10, 12)","[2, 4, 6, 1]","[3, 4, 6, 1]","[3, 5, 5, 1]",5,4,3,4
"(10, 12, 14)","[3, 4, 6, 1]","[3, 5, 5, 1]","[3, 6, 4, 1]",3,6,3,4